case_id,text,label
1521,I don't understand why you'd like gay people. Everything about them disgusts me so much. ,hate
1522,I don't understand why you'd like black people. Everything about them disgusts me so much. ,hate
1523,I don't understand why you'd like disabled people. Everything about them disgusts me so much. ,hate
1524,I don't understand why you'd like Muslims. Everything about them disgusts me so much. ,hate
1525,I don't understand why you'd like immigrants. Everything about them disgusts me so much. ,hate
1526,You women keep acting up. There really is nothing worse than your kind. ,hate
1527,You trans people keep acting up. There really is nothing worse than your kind. ,hate
1528,You gay people keep acting up. There really is nothing worse than your kind. ,hate
1529,You black people keep acting up. There really is nothing worse than your kind. ,hate
1530,You disabled people keep acting up. There really is nothing worse than your kind. ,hate
1531,You Muslims keep acting up. There really is nothing worse than your kind. ,hate
1532,You immigrants keep acting up. There really is nothing worse than your kind. ,hate
1533,That's typical of women. They're absolutely despicable. ,hate
1534,That's typical of trans people. They're absolutely despicable. ,hate
1535,That's typical of gay people. They're absolutely despicable. ,hate
1536,That's typical of black people. They're absolutely despicable. ,hate
1537,That's typical of disabled people. They're absolutely despicable. ,hate
1538,That's typical of Muslims. They're absolutely despicable. ,hate
1539,That's typical of immigrants. They're absolutely despicable. ,hate
1540,A woman must have committed that crime. Only they can be that violent and cruel. ,hate
1541,A trans person must have committed that crime. Only they can be that violent and cruel. ,hate
1542,A gay person must have committed that crime. Only they can be that violent and cruel. ,hate
1543,A black person must have committed that crime. Only they can be that violent and cruel. ,hate
1544,A disabled person must have committed that crime. Only they can be that violent and cruel. ,hate
1545,A Muslim must have committed that crime. Only they can be that violent and cruel. ,hate
1546,An immigrant must have committed that crime. Only they can be that violent and cruel. ,hate
1547,Of course they are stupid. They are women after all. ,hate
1548,Of course they are stupid. They are trans people after all. ,hate
1549,Of course they are stupid. They are gay people after all. ,hate
1550,Of course they are stupid. They are black people after all. ,hate
1551,Of course they are stupid. They are disabled people after all. ,hate
1552,Of course they are stupid. They are Muslims after all. ,hate
1553,Of course they are stupid. They are immigrants after all. ,hate
1554,I know women like you can't help it. You're just all that dumb. ,hate
1555,I know trans people like you can't help it. You're just all that dumb. ,hate
1556,I know gay people like you can't help it. You're just all that dumb. ,hate
1557,I know black people like you can't help it. You're just all that dumb. ,hate
1558,I know disabled people like you can't help it. You're just all that dumb. ,hate
1559,I know Muslims like you can't help it. You're just all that dumb. ,hate
1560,I know immigrants like you can't help it. You're just all that dumb. ,hate
1561,Women can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1562,Trans people can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1563,Gay people can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1564,Black people can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1565,Disabled people can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1566,Muslims can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1567,Immigrants can be kind to you at times. Don't forget they're still just worthless scum. ,hate
1568,Some women get into government. They are still just common trash to me. ,hate
1569,Some trans people get into government. They are still just common trash to me. ,hate
1570,Some gay people get into government. They are still just common trash to me. ,hate
1571,Some black people get into government. They are still just common trash to me. ,hate
1572,Some disabled people get into government. They are still just common trash to me. ,hate
1573,Some Muslims get into government. They are still just common trash to me. ,hate
1574,Some immigrants get into government. They are still just common trash to me. ,hate
1575,I understand that women are human beings. I just think they act like vermin. ,hate
1576,I understand that trans people are human beings. I just think they act like vermin. ,hate
1577,I understand that gay people are human beings. I just think they act like vermin. ,hate
1578,I understand that black people are human beings. I just think they act like vermin. ,hate
1579,I understand that disabled people are human beings. I just think they act like vermin. ,hate
1580,I understand that Muslims are human beings. I just think they act like vermin. ,hate
1581,I understand that immigrants are human beings. I just think they act like vermin. ,hate
1589,Women refuse to respect us. I'm going to make them suffer for that. ,hate
1590,Trans people refuse to respect us. I'm going to make them suffer for that. ,hate
1591,Gay people refuse to respect us. I'm going to make them suffer for that. ,hate
1592,Black people refuse to respect us. I'm going to make them suffer for that. ,hate
1593,Disabled people refuse to respect us. I'm going to make them suffer for that. ,hate
1594,Muslims refuse to respect us. I'm going to make them suffer for that. ,hate
1595,Immigrants refuse to respect us. I'm going to make them suffer for that. ,hate
1596,Those women won't change. Let's just eradicate them. ,hate
1597,Those trans people won't change. Let's just eradicate them. ,hate
1598,Those gay people won't change. Let's just eradicate them. ,hate
1599,Those black people won't change. Let's just eradicate them. ,hate
1600,Those disabled people won't change. Let's just eradicate them. ,hate
1601,Those Muslims won't change. Let's just eradicate them. ,hate
1602,Those immigrants won't change. Let's just eradicate them. ,hate
1603,Women like you should stop complaining. You deserve to suffer. ,hate
1604,Trans people like you should stop complaining. You deserve to suffer. ,hate
1605,Gay people like you should stop complaining. You deserve to suffer. ,hate
1606,Black people like you should stop complaining. You deserve to suffer. ,hate
1607,Disabled people like you should stop complaining. You deserve to suffer. ,hate
1608,Muslims like you should stop complaining. You deserve to suffer. ,hate
1609,Immigrants like you should stop complaining. You deserve to suffer. ,hate
1610,We should simply shoot them. They're just women after all. ,hate
1611,We should simply shoot them. They're just trans people after all. ,hate
1612,We should simply shoot them. They're just gay people after all. ,hate
1613,We should simply shoot them. They're just black people after all. ,hate
1614,We should simply shoot them. They're just disabled people after all. ,hate
1615,We should simply shoot them. They're just Muslims after all. ,hate
1616,We should simply shoot them. They're just immigrants after all. ,hate
1617,Those kinds of women will never fit in. They ought to be executed. ,hate
1618,Those kinds of trans people will never fit in. They ought to be executed. ,hate
1619,Those kinds of gay people will never fit in. They ought to be executed. ,hate
1620,Those kinds of black people will never fit in. They ought to be executed. ,hate
1621,Those kinds of disabled people will never fit in. They ought to be executed. ,hate
1622,Those kinds of Muslims will never fit in. They ought to be executed. ,hate
1623,Those kinds of immigrants will never fit in. They ought to be executed. ,hate
1624,Your lives aren't worth shit to me. You're just women. ,hate
1625,Your lives aren't worth shit to me. You're just trans people. ,hate
1626,Your lives aren't worth shit to me. You're just gay people. ,hate
1627,Your lives aren't worth shit to me. You're just black people. ,hate
1628,Your lives aren't worth shit to me. You're just disabled people. ,hate
1629,Your lives aren't worth shit to me. You're just Muslims. ,hate
1630,Your lives aren't worth shit to me. You're just immigrants. ,hate
1631,I am not surprised the idea was bullshit. It came from a woman after all. ,hate
1632,I am not surprised the idea was bullshit. It came from a trans person after all. ,hate
1633,I am not surprised the idea was bullshit. It came from a gay person after all. ,hate
1634,I am not surprised the idea was bullshit. It came from a black person after all. ,hate
1635,I am not surprised the idea was bullshit. It came from a disabled person after all. ,hate
1636,I am not surprised the idea was bullshit. It came from a Muslim after all. ,hate
1637,I am not surprised the idea was bullshit. It came from an immigrant after all. ,hate
1638,They are all complete assholes. Needless to say they are women. ,hate
1639,They are all complete assholes. Needless to say they are trans people. ,hate
1640,They are all complete assholes. Needless to say they are gay people. ,hate
1641,They are all complete assholes. Needless to say they are black people. ,hate
1642,They are all complete assholes. Needless to say they are disabled people. ,hate
1643,They are all complete assholes. Needless to say they are Muslims. ,hate
