ID,text,label,source_sheet
296493,lol this is the biggest socialist bullshit I've seen in the 21st Century,hate,Financial Power
34797,It's like scenes from ww2 when the Jews were in concentrations camps. Have we not learned anything? Do billionaires and millionaires need all their wealth to live? If I was a super rich I'd feel I had a responsibility to help. Ffs humans suck,hate,Financial Power
17467,"....Oh so you want to support the Invasion of these Brainwashed Muslim Savages into the UK....but for what reason? So they can destroy your Traditions,your Culture,your Way of Life  and all those things that made the UK Strong and Unique? You Bleeding Hearts should look at the destruction the backward Muslims are delivering to Sweden,Germany and Italy.What you don't realize is that this Muslim Invasion was planned and instigated by George Soros and the NWO to destroy Europe and America...to destroy the economies of all those countries causing mass poverty and in the process taking away all the people's rights and privileges,When that's accomplished George Soros and his Elite NWO Gangsters will ""OWN"" everything and have all the rights.They will be the Masters and everyone else will be either serfs or slaves! When you ridicule the people who are pointing out this coming Apocalypse you are really just measuring your own useless neck for a noose!",hate,Financial Power
59101,"These refugees were successful people with jobs, studying, had a roof over their heads, had their whole lives in front of them, then came the greedy western elites and caused this death and destruction just like they did to Iraq and the forgotten Libya, recycled propaganda. .Say no to wars, and you'll have no fleeing refugees knocking on your doorsteps",hate,Financial Power
82042,Well Alicia is cool but the only bad thing that comes from the liberal elites is they say one thing and do exactly the opposite..they are the most hypocritical of all..,hate,Financial Power
141930,Oil...it all leads back to oil. It ALWAYS ends up being about oil... It's sickening how the elite battle for oil and money with the lives of those born less fortunate.,hate,Financial Power
155944,Let's not let the vile/greedy elite/illuminati divide us for their control....we are all the human race no matter what the colour of our skin is or what faith a person has :),hate,Financial Power
46263,"My heart bleeds as some evil force is taking our men woman and children away while the elite get rich and don't care that we die.  I pray that for you all! Protect your babies, their souls are different now! Someone born into this nightmare will rise to show us the way. That person will have experienced all your pain and suffering but will offer love in a better way....It's the push back to this darkness. These gang groups need to organize themselves for living, not death! It's so clear that Chicago is some evil experiment to push the lowest of the low to the breaking point. This government sucks....It's just for the bankers and businesses but should be love and peace for all!",hate,Financial Power
4658,"People are crying because Bernie stood for what America is supposed to be about. People from all walks of life. Not this corporate politician bullshit, or angry bigot billionaire bullshit... Both are warped versions of the American dream that favor specific groups of people instead of everyone. You had a chance America, and you blew it. Shout out to 3rd wave feminists, and your average uninformed voter who wanted a woman in office, no matter how corrupt.",hate,Financial Power
146386,"Bunch of morons, corporate cabinet, ties to Russia, removing healthcare for people, Removing EPA, idiot Carson, Idiot Devoss, republican philosophy caters to billionaire and we elect a billionaire who never worked a day in his life, Staten Islanders are suckers!",hate,Financial Power
